cell_id,family,task,model,seed,explainer,alpha,crc_fraction,crc_test_risk,crc_mean_atom_fraction,naive_fraction,naive_test_risk,random_fraction,crc_minus_naive_fraction,risk_pass,efficiency_pass,oracle_fraction,oracle_calibration_risk,oracle_corrected_risk,oracle_n_calibration_rationale,oracle_test_risk,oracle_test_mean_atom_fraction,oracle_test_median_atom_fraction,oracle_test_precision,oracle_test_iou,oracle_n_test_rationale,excess_grid_fraction,recoverable_efficiency_grid
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,0.05,0.94,0.0415969590950688,0.9571779041803892,0.94,0.0415969590950688,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,0.1,0.89,0.0928589086419125,0.9084471118578896,0.89,0.0928589086419125,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.28,0.06181032124269139
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,0.2,0.81,0.1830272975528062,0.8282350484191051,0.81,0.1830272975528062,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.30000000000000004,-0.008959139466521463
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,0.05,0.94,0.0453134509248121,0.9571779041803892,0.94,0.0453134509248121,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,0.1,0.89,0.099682117926628,0.9084471118578896,0.89,0.099682117926628,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.28,0.06181032124269139
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,0.2,0.79,0.2006906516601632,0.807336124194903,0.79,0.2006906516601632,0.807336124194903,0.0,False,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.28,0.05830480316458002
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,0.05,0.94,0.0436473140377441,0.9571779041803892,0.94,0.0436473140377441,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,0.1,0.89,0.0961332083265786,0.9084471118578896,0.89,0.0961332083265786,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.28,0.06181032124269139
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,0.2,0.81,0.1855502745561187,0.8282350484191051,0.81,0.1855502745561187,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.30000000000000004,-0.008959139466521463
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,0.05,0.94,0.042238806918599,0.9571779041803892,0.94,0.042238806918599,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,0.1,0.89,0.0918283153527798,0.9084471118578896,0.89,0.0918283153527798,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.28,0.06181032124269139
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,0.2,0.8,0.196273099410152,0.8137950848969696,0.8,0.196273099410152,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.29000000000000004,0.024672831849029277
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,0.05,0.94,0.0450576657082193,0.9571779041803892,0.94,0.0450576657082193,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,0.1,0.9,0.0914995197334544,0.915205996412866,0.9,0.0914995197334544,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.29000000000000004,0.02830354700135891
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,0.2,0.81,0.1931410749091925,0.8282350484191051,0.81,0.1931410749091925,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.30000000000000004,-0.008959139466521463
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,0.05,0.94,0.0433870254658761,0.9571779041803892,0.94,0.0433870254658761,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,0.1,0.9,0.0934265968985688,0.915205996412866,0.9,0.0934265968985688,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.29000000000000004,0.02830354700135891
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,0.2,0.81,0.1964359819287547,0.8282350484191051,0.81,0.1964359819287547,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.30000000000000004,-0.008959139466521463
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,0.05,0.94,0.0427851077822938,0.9571779041803892,0.94,0.0427851077822938,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,0.1,0.89,0.0946094555782003,0.9084471118578896,0.89,0.0946094555782003,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.28,0.06181032124269139
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,0.2,0.8,0.1976397630455538,0.8137950848969696,0.8,0.1976397630455538,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.29000000000000004,0.024672831849029277
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,0.05,0.94,0.0452827972845441,0.9571779041803892,0.94,0.0452827972845441,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,0.1,0.9,0.0941799224407364,0.915205996412866,0.9,0.0941799224407364,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.29000000000000004,0.02830354700135891
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,0.2,0.81,0.1973407693262567,0.8282350484191051,0.81,0.1973407693262567,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.30000000000000004,-0.008959139466521463
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,0.05,0.94,0.0431101119150759,0.9522828292781326,0.93,0.0529636199435923,0.9611511715338094,0.01,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6199999999999999,0.032989367364345615
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,0.1,0.9,0.0885172217278208,0.9101407650316404,0.89,0.0966218352372327,0.9026685530504264,0.01,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.63,0.004217932181961401
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,0.2,0.75,0.1888626817067881,0.7587833363641836,0.74,0.1918055080868176,0.8031415724851435,0.01,True,True,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.54,0.08959340391955842
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,0.05,0.95,0.0427131151903236,0.9611511715338094,0.95,0.0427131151903236,0.9611511715338094,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6299999999999999,0.017392421676673757
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,0.1,0.91,0.0910966984479162,0.9234847698070427,0.9,0.1023218289374649,0.9026685530504264,0.01,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.64,-0.011588132386578907
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,0.2,0.76,0.1880490397080842,0.7722412088975928,0.76,0.1880490397080842,0.8031415724851435,0.0,True,True,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.55,0.07273402251066134
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,0.05,0.94,0.0417963666764612,0.9522828292781326,0.94,0.0417963666764612,0.9522828292781326,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6199999999999999,0.019426162959629532
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,0.1,0.9,0.0889605242754416,0.9101407650316404,0.9,0.0889605242754416,0.9101407650316404,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.63,0.01584146110604154
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,0.2,0.81,0.1865078812805784,0.8221096957600588,0.81,0.1865078812805784,0.8103803802045462,0.0,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.6000000000000001,0.0006335653480490525
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,0.05,0.91,0.037604298088109,0.9234847698070427,0.91,0.037604298088109,0.9522828292781326,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.5900000000000001,0.0668732841067441
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,0.1,0.87,0.0837812893650215,0.8831394062523965,0.86,0.098499450907963,0.9101407650316404,0.01,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.6,0.06270615343432531
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,0.2,0.79,0.1810989173337769,0.8031415724851435,0.79,0.1810989173337769,0.8103803802045462,0.0,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.5800000000000001,0.03394577983644744
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,0.05,0.94,0.046286866350622,0.9522828292781326,0.94,0.046286866350622,0.9611511715338094,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6199999999999999,0.032989367364345615
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,0.1,0.9,0.0948870730361377,0.9101407650316404,0.9,0.0948870730361377,0.9101407650316404,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.63,0.01584146110604154
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,0.2,0.79,0.1823665578565829,0.8031415724851435,0.78,0.1915800517216424,0.8103803802045462,0.01,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.5800000000000001,0.03394577983644744
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,0.05,0.95,0.0502348858003402,0.9611511715338094,0.95,0.0502348858003402,0.9611511715338094,0.0,False,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6299999999999999,0.017392421676673757
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,0.1,0.92,0.0874985845798144,0.93310042311993,0.91,0.1014617137803929,0.9101407650316404,0.01,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.65,-0.01540166711281431
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,0.2,0.75,0.1980430805411494,0.7587833363641836,0.74,0.199997123289416,0.8103803802045462,0.01,True,True,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.54,0.10057020881324422
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,0.05,0.95,0.0506642639528286,0.9611511715338094,0.95,0.0506642639528286,0.9611511715338094,0.0,False,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6299999999999999,0.017392421676673757
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,0.1,0.91,0.0971703556572489,0.9234847698070427,0.91,0.0971703556572489,0.9026685530504264,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.64,-0.011588132386578907
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,0.2,0.79,0.2127767762608498,0.8031415724851435,0.79,0.2127767762608498,0.8031415724851435,0.0,False,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.5800000000000001,0.022155878283970105
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,0.05,0.96,0.0451529640086548,0.9726840117864036,0.96,0.0451529640086548,0.9611511715338094,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6399999999999999,0.0017954759890018979
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,0.1,0.93,0.0976589238473058,0.9416332553306368,0.93,0.0976589238473058,0.9026685530504264,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.66,-0.04320026152365952
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,0.2,0.81,0.1980217375125351,0.8221096957600588,0.81,0.1980217375125351,0.8031415724851435,0.0,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.6000000000000001,-0.011562884533824057
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,0.05,0.96,0.0358188390547792,0.9726840117864036,0.96,0.0358188390547792,0.9522828292781326,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6399999999999999,-0.012205251138446963
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,0.1,0.92,0.0883316423615617,0.93310042311993,0.92,0.0883316423615617,0.9101407650316404,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.65,-0.01540166711281431
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,0.2,0.84,0.1751916771914878,0.8519921301052331,0.8300000000000001,0.1826115228528453,0.8103803802045462,0.0099999999999998,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.63,-0.049334756384548345
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,0.05,0.95,0.0357791324376755,0.9611511715338094,0.95,0.0357791324376755,0.9522828292781326,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6299999999999999,0.003610455910591285
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,0.1,0.91,0.0885167967924274,0.9234847698070427,0.91,0.0885167967924274,0.9101407650316404,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.64,0.00021989699661361517
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,0.2,0.8300000000000001,0.1888401641330676,0.843407121398564,0.8300000000000001,0.1888401641330676,0.8103803802045462,0.0,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.6200000000000001,-0.03267864914034934
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,0.05,0.97,0.0287985221182812,0.9844822175393216,0.97,0.0287985221182812,0.9611511715338094,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6499999999999999,-0.01380146969866996
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,0.1,0.94,0.0824161707487337,0.9522828292781326,0.94,0.0824161707487337,0.9101407650316404,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.6699999999999999,-0.046644795331669986
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,0.2,0.87,0.1795005280483485,0.8831394062523965,0.87,0.1795005280483485,0.8103803802045462,0.0,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.66,-0.09930307811714593
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,0.05,0.96,0.0486210577239634,0.9726840117864036,0.96,0.0486210577239634,0.9611511715338094,0.0,True,False,0.32,0.04329902952689499,0.04650943546807992,297,0.029504713752498895,0.33214832055553567,0.32967032967032966,0.7713442370792205,0.7418395233267215,277,0.6399999999999999,0.0017954759890018979
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,0.1,0.93,0.0999492544118747,0.9416332553306368,0.93,0.0999492544118747,0.9101407650316404,0.0,True,False,0.27,0.09237590811641701,0.0954216265455565,297,0.07382386962530511,0.2818605783877526,0.2777777777777778,0.8519411004996686,0.7781172308743637,277,0.66,-0.031023231222242237
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,0.2,0.87,0.1954754427088589,0.8831394062523965,0.87,0.1954754427088589,0.8103803802045462,0.0,True,False,0.21,0.18722118061293955,0.18994862631558065,297,0.1742916351594168,0.2219149590155077,0.21875,0.936325830942656,0.762034195783239,277,0.66,-0.09930307811714593
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,0.05,0.07,0.0471796148178146,0.0880659152983921,0.07,0.0471796148178146,0.9579065352268668,0.0,True,True,0.07,0.04433059403211357,0.04467622492034782,2764,0.04717961481781467,0.08806591529839215,0.08695652173913043,0.6167122391701824,0.5695326243523676,2822,0.0,1.0
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,0.1,0.05,0.0921681122248096,0.0681479369393897,0.05,0.0921681122248096,0.9087783882831856,0.0,True,True,0.05,0.09172323294971631,0.09205172364304394,2764,0.09216811222480963,0.06814793693938972,0.06666666666666667,0.7275108622380061,0.6353427500131965,2822,0.0,1.0
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,0.2,0.03,0.1982543619857581,0.0432521799187031,0.03,0.1982543619857581,0.8074700713056333,0.0,True,True,0.03,0.19453604162359592,0.1948273486609837,2764,0.19825436198575816,0.0432521799187031,0.041666666666666664,0.9242765178360501,0.726022155850292,2822,0.0,1.0
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,0.05,0.07,0.0471796148178146,0.0880659152983921,0.07,0.0471796148178146,0.9579065352268668,0.0,True,True,0.07,0.04433059403211357,0.04467622492034782,2764,0.04717961481781467,0.08806591529839215,0.08695652173913043,0.6167122391701824,0.5695326243523676,2822,0.0,1.0
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,0.1,0.05,0.0921681122248096,0.0681479369393897,0.05,0.0921681122248096,0.9087783882831856,0.0,True,True,0.05,0.09172323294971631,0.09205172364304394,2764,0.09216811222480963,0.06814793693938972,0.06666666666666667,0.7275108622380061,0.6353427500131965,2822,0.0,1.0
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,0.2,0.03,0.1982543619857581,0.0432521799187031,0.03,0.1982543619857581,0.8074700713056333,0.0,True,True,0.03,0.19453604162359592,0.1948273486609837,2764,0.19825436198575816,0.0432521799187031,0.041666666666666664,0.9242765178360501,0.726022155850292,2822,0.0,1.0
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,0.05,0.07,0.0471796148178146,0.0880659152983921,0.07,0.0471796148178146,0.9579065352268668,0.0,True,True,0.07,0.04433059403211357,0.04467622492034782,2764,0.04717961481781467,0.08806591529839215,0.08695652173913043,0.6167122391701824,0.5695326243523676,2822,0.0,1.0
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,0.1,0.05,0.0921681122248096,0.0681479369393897,0.05,0.0921681122248096,0.9087783882831856,0.0,True,True,0.05,0.09172323294971631,0.09205172364304394,2764,0.09216811222480963,0.06814793693938972,0.06666666666666667,0.7275108622380061,0.6353427500131965,2822,0.0,1.0
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,0.2,0.03,0.1982543619857581,0.0432521799187031,0.03,0.1982543619857581,0.8074700713056333,0.0,True,True,0.03,0.19453604162359592,0.1948273486609837,2764,0.19825436198575816,0.0432521799187031,0.041666666666666664,0.9242765178360501,0.726022155850292,2822,0.0,1.0
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,0.05,0.07,0.0471796148178146,0.0880659152983921,0.07,0.0471796148178146,0.9579065352268668,0.0,True,True,0.07,0.04433059403211357,0.04467622492034782,2764,0.04717961481781467,0.08806591529839215,0.08695652173913043,0.6167122391701824,0.5695326243523676,2822,0.0,1.0
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,0.1,0.05,0.0921681122248096,0.0681479369393897,0.05,0.0921681122248096,0.9087783882831856,0.0,True,True,0.05,0.09172323294971631,0.09205172364304394,2764,0.09216811222480963,0.06814793693938972,0.06666666666666667,0.7275108622380061,0.6353427500131965,2822,0.0,1.0
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,0.2,0.03,0.1982543619857581,0.0432521799187031,0.03,0.1982543619857581,0.8074700713056333,0.0,True,True,0.03,0.19453604162359592,0.1948273486609837,2764,0.19825436198575816,0.0432521799187031,0.041666666666666664,0.9242765178360501,0.726022155850292,2822,0.0,1.0
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,0.05,0.07,0.0471796148178146,0.0880659152983921,0.07,0.0471796148178146,0.9579065352268668,0.0,True,True,0.07,0.04433059403211357,0.04467622492034782,2764,0.04717961481781467,0.08806591529839215,0.08695652173913043,0.6167122391701824,0.5695326243523676,2822,0.0,1.0
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,0.1,0.05,0.0921681122248096,0.0681479369393897,0.05,0.0921681122248096,0.9087783882831856,0.0,True,True,0.05,0.09172323294971631,0.09205172364304394,2764,0.09216811222480963,0.06814793693938972,0.06666666666666667,0.7275108622380061,0.6353427500131965,2822,0.0,1.0
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,0.2,0.03,0.1982543619857581,0.0432521799187031,0.03,0.1982543619857581,0.8139701027796219,0.0,True,True,0.03,0.19453604162359592,0.1948273486609837,2764,0.19825436198575816,0.0432521799187031,0.041666666666666664,0.9242765178360501,0.726022155850292,2822,0.0,1.0
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,0.05,0.07,0.0471796148178146,0.0880659152983921,0.07,0.0471796148178146,0.9579065352268668,0.0,True,True,0.07,0.04433059403211357,0.04467622492034782,2764,0.04717961481781467,0.08806591529839215,0.08695652173913043,0.6167122391701824,0.5695326243523676,2822,0.0,1.0
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,0.1,0.05,0.0921681122248096,0.0681479369393897,0.05,0.0921681122248096,0.9087783882831856,0.0,True,True,0.05,0.09172323294971631,0.09205172364304394,2764,0.09216811222480963,0.06814793693938972,0.06666666666666667,0.7275108622380061,0.6353427500131965,2822,0.0,1.0
